index,adoptionStatusCd,age,animalSeq,classification,fileNm,filePath,foundPlace,gender,gu,hairColor,hitCnt,memo,modDtTm,regDtTm,regId,rescueDate,species,weight
1886,4,3개월령(추정),40909,1,22-2-085.jpg,202206/20220607032149714.jpg,보문공원로50번길 주변,1,2,흑백색,3185,양측 귀끝 가피 & 안검주위 탈모 & 전신 각질 및 발적 & 좌측 전지 발꿈치부위 탈모 및 가피 & 흉부 전반 발적 및 구진성 피부염 & 모두유치 & 홍역음성(4/25) & 파보음성(4/25) & 코로나음성(4/25) & 파보음성(7/25) & 코로나양성(7/25) & 수양성설사(8/4) & 설사호전(8/11) & 정상변(9/4) & 파보음성(9/4) & 코로나양성(9/4),2022-09-12,2022-04-25,22-2-085,2022-04-23,보더콜리,10.51kg
1887,4,1개월령(추정),40908,1,22-1-090.jpg,202204/20220424020817585.jpg,대별동 산6 인근,2,1,백색,1076,회충증 & 모두유치 & 하악 유치 전구치 맹출중 & 진드기 & 홍역음성(4/24) & 파보음성(4/24) & 코로나음성(4/24) & 회충증(4/26),2022-05-05,2022-04-24,22-1-090,2022-04-23,믹스,1.29kg
1888,4,1개월령(추정),40907,1,22-1-089.jpg,202206/20220605010813381.jpg,대별동 산6 인근,1,1,흑황색,1938,회충증 & 모두유치 & 하악 유치 전구치 맹출중 & 콧물 & 홍역음성(4/24) & 파보음성(4/24) & 코로나음성(4/24) & 회충증(4/26),2022-06-11,2022-04-24,22-1-089,2022-04-23,믹스,1.07kg
1889,4,1개월령(추정),40906,1,22-1-088.jpg,202204/20220424021224565.jpg,대별동 산6 인근,1,1,흑황색,827,회충증 & 모두유치 & 하악 유치 전구치 맹출중 & 홍역음성(4/24) & 파보음성(4/24) & 코로나음성(4/24) & 회충증(4/26),2022-05-16,2022-04-24,22-1-088,2022-04-23,믹스,1.1kg
1890,4,1개월령(추정),40905,1,22-1-087.jpg,202204/20220424021030406.jpg,대별동 산6 인근,1,1,흑황색,605,회충증 & 콧물 & 모두유치 & 하악 유치 전구치 맹출중 & 홍역음성(4/24) & 파보음성(4/24) & 코로나음성(4/24) & 회충증(4/26),2022-05-08,2022-04-24,22-1-087,2022-04-23,믹스,0.7kg
1891,7,4년령(추정),40904,1,22-1-086.jpg,202204/20220423041539261.jpg,가양동 우암사적공원 인근,2,1,황색,452,중성화 수 & 치석있음 & 얓윽 외이도 갈색귀지 & 전신 각질 & 양측 후지 슬개골 탈구 & 마름 & 홍역음성(4/23) & 파보음성(4/23) & 코로나음성(4/23),2022-04-29,2022-04-23,22-1-086,2022-04-23,푸들,4.45kg
1892,4,1년령(추정),40903,3,22-5-075.jpg,202204/20220423041204345.jpg,대화동 두리예식장 주변,1,5,황색,201,탈모(목 & 등 & 날개),2022-05-07,2022-04-23,22-5-075,2022-04-22,닭,2.13kg
1893,4,1년령(추정),40902,3,22-5-074.jpg,202204/20220423041133451.jpg,대화동 두리예식장 주변,1,5,황색,133,전신 심한 탈모,2022-05-07,2022-04-23,22-5-074,2022-04-22,닭,2.65kg
1894,4,1년령(추정),40901,3,22-5-073.jpg,202204/20220423041021033.jpg,대화동 두리예식장 주변,1,5,황색,114,목 탈모,2022-05-07,2022-04-23,22-5-073,2022-04-22,닭,2.18kg
1895,4,1년령(추정),40900,3,22-5-072.jpg,202204/20220423040721082.jpg,대화동 두리예식장 주변,1,5,황색,129,탈모(목 & 등 & 양측 날개),2022-05-07,2022-04-23,22-5-072,2022-04-23,닭,2.17kg(추정)
1896,10,2년령(추정),40899,2,22-3-112.jpg,202204/20220423045654281.jpg,갈마동 337-14 인근,2,3,회백색,991,중성화 수(5/7) & 교통사고 추정 & 양안 동공 부동증 & 이마 가운데 탈모 및 상처 & 좌측 후지 발목 관절부 골절(개방창 & 뼈노출 & 출혈) & 좌측 전지 새끼 발가락 부위 피부 벗겨짐 & 우측 전지 발가락 부위 피부 벗겨짐 & 탈모(좌측 어깨 & 옆구리) & 파보음성(4/23),2022-06-04,2022-04-23,22-3-112,2022-04-22,코리안숏헤어,3.71kg
1897,4,2년령(추정),40898,1,22-4-095.jpg,202204/20220426051602912.jpg,교촌동 유성ic고속도로 지점 주변,2,4,황백색,967,우측 상악 송곳니 파절 & 진드기 관찰 & 피부염 & 홍역음성(4/23) & 파보음성(4/23) & 코로나음성(4/23),2022-05-14,2022-04-23,22-4-095,2022-04-22,믹스,5.07kg
1898,4,90일령(추정),40897,1,22-2-084.jpg,202205/20220510035527876.jpg,계백로1566번길 57 유천동 주민센터 주변,1,2,백색,545,모두유치 & 홍역음성(4/23) & 파보음성(4/23) & 코로나음성(4/23),2022-05-21,2022-04-23,22-2-084,2022-04-22,믹스,6.3kg
1899,7,2년령(추정),40896,1,22-3-111.jpg,202204/20220422124329948.jpg,괴정동 93-9 인근,1,3,백색,10,,2022-04-25,2022-04-22,22-3-111,2022-04-21,포메라이언,5kg(추정)
1900,7,2년령(추정),40895,1,22-1-085.jpg,202204/20220422025810983.jpg,천동 휴먼시아 인근,1,1,흑황색,356,목줄착용 & 후지양쪽며느리발톱 & 우측상악송곳니파절 & 홍역음성(4/22) & 파보음성(4/22) & 코로나음성(4/22),2022-04-25,2022-04-22,22-1-085,2022-04-22,닥스훈트,5kg
1901,7,10개월령(추정),40894,1,22-1-084.jpg,202204/20220422025646912.jpg,정동 1-29 인근,1,1,흑황백색,231,목줄착용 & 겁많음 & 털엉킴 & 일부털미용 & 홍역음성(4/22) & 파보음성(4/22) & 코로나음성(4/22),2022-04-25,2022-04-22,22-1-084,2022-04-22,믹스,4.9kg
1902,7,5년령(추정),40893,1,22-2-083.jpg,202204/20220422101624404.jpg,부사동 150-6 부사애견 주변,2,2,황색,58,미용 & 콧잔등탈모 & 귀일부탈모 및 각질 & 양쪽송곳니끝파절 & 많이마름 & 홍역음성(4/22) & 파보음성(4/22) & 코로나음성(4/22),2022-04-22,2022-04-22,22-2-083,2022-04-21,푸들,6.3kg
1903,5,1일령(추정),40892,2,22-4-094.jpg,202204/20220422025919073.jpg,궁동로 5 & 다솔아파트 주변,2,4,황백색,212,저체온증 & 눈뜨기전 & 탯줄잔존 & 갈색뇨 & 혀끝건조 & 괴사,2022-04-23,2022-04-22,22-4-094,2022-04-21,코리안숏헤어,0.108kg
1904,7,4개월령(추정),40891,1,22-1-083.jpg,202204/20220422025537033.jpg,삼성동 북부교 인근,1,1,백색,108,노란목줄착용 & 유치갈이중 & 홍역음성(4/22) & 파보음성(4/22) & 코로나음성(4/22),2022-04-25,2022-04-21,22-1-083,2022-04-21,진도,12.5kg
1905,7,80일령(추정),40890,1,22-3-108.jpg,202204/20220421024244632.jpg,갈마동 1179,2,3,황색,6,현장반환,2022-04-21,2022-04-21,22-3-108,2022-04-21,울프독,5kg(추정)
1906,7,3년령(추정),40888,1,22-5-071.jpg,202204/20220420031844589.jpg,덕암로222번길 15-16 주변,2,5,백색,26,쇠리드줄착용,2022-04-20,2022-04-20,22-5-071,2022-04-20,진도,25kg(추정)
1907,7,3년령(추정),40887,1,22-2-082.jpg,202204/20220420125650405.jpg,문화동 한밭우성@ 주변,1,2,백색,60,신고자가 가슴줄착용 & 등부위 & 둔부탈모(미용후탈모의심) & 양측슬개골탈구 & 외음부부종 & 양측외이도만성외이염-발적및부종 & 태선화 & 홍역음성(4/20) & 파보음성(4/20) & 코로나음성(4/20),2022-04-20,2022-04-20,22-2-082,2022-04-20,스피츠,4kg(추정)
1908,7,1년령(추정),40886,1,22-2-081.jpg,202204/20220420042445319.jpg,문화2동 문화유치원 주변,2,2,백색,348,양측슬개골탈구 & 미용 & 홍역음성(4/20) & 파보음성(4/20) & 코로나음성(4/20),2022-04-21,2022-04-20,22-2-081,2022-04-20,포메라이언,3.6kg
1909,7,8년령(추정),40885,1,22-4-093.jpg,202204/20220420042426171.jpg,월드컵대로253번안길 46 & 원일빌라 주변,1,4,백색,525,옷착용 & 많이야윔 & 치석매우심함 & 치아소실다수 & 좌측으로혀내밈 & 양안안구백탁 & 좌안각막상흔 & 갈색색소침착 & 결막충혈 & 양측슬개골탈구 &홍역음성(4/20) & 파보음성(4/20) & 코로나음성(4/20),2022-04-23,2022-04-20,22-4-093,2022-04-19,말티즈,2.59kg
1910,5,5일령(추정),40884,2,22-4-092.jpg,202204/20220420042348974.jpg,장동 171 & 한국기계연구원 주변,1,4,삼색,592,눈뜨기전 & 우측어깨부위상처 & 염증-농성분비물다량배출,2022-04-26,2022-04-20,22-4-092,2022-04-19,코리안숏헤어,0.155kg
1911,6,1년령(추정),40883,1,22-4-091.jpg,202204/20220420050218318.jpg,관평동 롯데마트 주변,1,4,황색,568,진드기다수 & 다소야윔 & 홍역음성(4/20) & 파보음성(4/20) & 코로나음성(4/20) & 심장사상충음성(4/20) & 파보음성(8/19) & 코로나음성(8/19),2022-09-01,2022-04-20,22-4-091,2022-04-19,믹스,16.1kg
1912,7,2년령(추정),40882,1,22-4-090.jpg,202204/20220420105306551.jpg,하기동 송림마을@ 3단지 주변,2,4,황백색,6,현장반환,2022-04-20,2022-04-20,22-4-090,2022-04-18,믹스,4kg(추정)
1913,4,1년령(추정),40881,2,22-2-080.jpg,202204/20220420042408254.jpg,용두동 113-9번지 주변,2,2,백색,1683,방울목줄착용 & 꼬리끝꺾임 & 오드아이(우안블루) & 파보음성(4/20),2022-05-15,2022-04-20,22-2-080,2022-04-20,코리안숏헤어,3.79kg
1914,5,1개월령(추정),40880,3,22-1-082.jpg,202204/20220420042331373.jpg,용운동 423-2 인근,1,1,황색,197,심하게야윔 & 경부상처 & 전신털빠짐 & 계속눈감고있음 & 부리지저분,2022-04-26,2022-04-20,22-1-082,2022-04-18,닭,0.39kg
1915,2,4개월령(추정),40879,1,22-1-081.jpg,202304/20230407041752326.jpg,이스트시티 1단지 인근,4,1,황백색,971,중성화 수(6/9) & 파랑목줄착용 & 앞니이갈이시작 & 대부분유치 & 약간마름 & 우측후지발목부위탈모흔적 & 홍역음성(4/20) & 파보음성(4/20) & 코로나음성(4/20) & 파보음성(6/2) & 코로나음성(6/2) & 주둥이 상처(6/20) & 주둥이 상처 호전(6/27) & 좌측 눈밑 상처(7/8),2023-07-01,2022-04-20,22-1-081,2022-04-18,믹스,10.2kg
1916,7,1년령(추정),40878,1,22-5-070.jpg,202204/20220420103607395.jpg,대화동 소라@ 주변,1,5,황색,39,신고자입양희망,2022-04-20,2022-04-20,22-5-070,2022-04-19,푸들,5kg(추정)
1917,7,4년령(추정),40877,1,22-2-079.jpg,202204/20220420042501120.jpg,산성동 116-8번지 주변,2,2,흑황색,292,*동물등록입소개체(입양불가)* 칩존재 & 중성수 & 약간비만형 & 홍역음성(4/20) & 파보음성(4/20) & 코로나음성(4/20),2022-04-22,2022-04-19,22-2-079,2022-04-18,시바,13kg
1918,7,4년령(추정),40876,1,22-3-109.jpg,202204/20220419040956315.jpg,정림동 8-24 야산 인근,2,3,흑색,143,우측후지파행(덫) & 진드기다수 & 우측후지발목심한상처 & 출혈 & 부종 & 발목관절골절의심 & 홍역음성(4/19) & 파보음성(4/19) & 코로나음성(4/19) & 심장사상충양성(4/19),2022-04-21,2022-04-19,22-3-109,2022-04-19,믹스,24kg
1919,4,3년령(추정),40875,1,22-3-107.jpg,202204/20220419041355067.jpg,흑석동 423-1 인근,1,3,황백색,620,초록목줄착용 & 겁많음 & 양측슬개골탈구 & 진드기다수 & 홍역음성(4/19) & 파보음성(4/19) & 코로나음성(4/19) & 심장사상충음성(4/19) & 파보음성(6/8) & 코로나음성(6/8),2022-06-18,2022-04-18,22-3-107,2022-04-18,믹스,4.54kg
1920,7,3년령(추정),40874,1,22-4-089.jpg,202204/20220418044354139.jpg,대정동 모다아울렛 주변,2,4,백색,172,모질상태불량 & 목덜미털엉킴심함 & 양안눈물자국착색 & 사지지간핥음착색 & 전신진드기다수 & 양측슬개골탈구 & 편측잠복고환 & 홍역음성(4/19) & 파보음성(4/19) & 코로나음성(4/19),2022-04-19,2022-04-18,22-4-089,2022-04-18,포메라이언,5.04kg
1921,7,4년령(추정),40873,1,22-5-069.jpg,202204/20220418044316501.jpg,덕암동 현대오일뱅크 주변,2,5,흑황색,158,경계심,2022-04-19,2022-04-18,22-5-069,2022-04-18,미니핀,5kg(추정)
1922,5,1년령(추정),40872,2,22-5-068.jpg,202204/20220418053039726.jpg,목상동 버스정류장 종점 주변,2,5,회백색,904,활력소실 & 심하게야윔 & 악액질 & 매우심한탈수 & 점막창백 & 파보음성(4/18),2022-04-26,2022-04-18,22-5-068,2022-04-18,페르시안,1.33kg
1923,10,2년령(추정),40871,2,22-2-077.jpg,202205/20220519020142750.jpg,오류동 하나은행 주변,1,2,흑백색,1760,중성수 & 교통사고 & 외부동물병원진료 & 좌측귀끝자름 & 골반이하삭모 및 수술흔적 & 양측대퇴골절 교정수술흔적 & 파보음성(5/19) & 파보음성(6/11),2022-06-30,2022-04-18,22-2-077,2022-04-17,코리안숏헤어,3.5kg
1924,5,6년령(추정),40870,2,22-2-078.jpg,202204/20220418050742787.jpg,돌다리로38번길 5 주변,1,2,흑색,150,교통사고 & 심하게야윔 & 매우심한탈수 & 가시점막창백 & 기립불능 & 우측후지통증반사소실 & 우측대퇴골절 & 골반골절 & 치석매우심함 & 예후불량 & 파보음성(4/18),2022-04-19,2022-04-18,22-2-078,2022-04-18,코리안숏헤어,1.6kg
1925,4,2년령(추정),40869,1,22-2-076.jpg,202204/20220418050800823.jpg,태평동 태평족발 주변,1,2,황색,1855,가슴줄착용 & 치석약간 & 양측만성외이염-태선화 & 발적 및 부종 & 왁스양귀지다량 & 양측슬개골탈구 & 홍역음성(4/18) & 파보음성(4/18) & 코로나음성(4/18) & 외이염(4/19) & 입주변상처(5/6),2022-05-06,2022-04-18,22-2-076,2022-04-17,푸들,3.3kg
1926,4,2년령(추정),40868,2,22-4-088.jpg,202204/20220418050725430.jpg,대정동 대전교도소 주변,2,4,흑황색,2525,중성수 & 다소야윔 & 가시점막창백 & 등쪽 2~3군데 피부상처 흔적 & 양안화농성눈곱 & 피모거침 & 전신각질 & 파보음성(4/18),2022-05-22,2022-04-18,22-4-088,2022-04-17,샴,3.89kg
1927,7,5개월령(추정),40867,1,22-2-075.jpg,202204/20220418102434371.jpg,대둔산로 485 유천자원 주변,1,2,황백색,177,목줄 및 리드줄 착용,2022-04-20,2022-04-18,22-2-075,2022-04-17,믹스,8kg(추정)
1928,7,3년령(추정),40866,1,22-2-074.jpg,202204/20220418102342099.jpg,중촌동 중앙고 주변,2,2,회백색,148,,2022-04-18,2022-04-18,22-2-074,2022-04-16,치와와,3kg(추정)
1929,6,9개월령(추정),40865,1,22-4-087.jpg,202207/20220715031122138.jpg,계산동 722번지 주변,2,4,황백색,1055,중성화 수(6/22) & 좌측후지상처 & 좌측후지파행 & 발등깊이패인상처 & 발목아랫부위피부상처 & 발허리뼈골절확인 & 홍역음성(4/17) & 파보음성(4/17) & 코로나음성(4/17) & 파보음성(5/20) & 코로나음성(5/20) & 심장사상충양성(6/22),2022-09-30,2022-04-18,22-4-087,2022-04-16,믹스,6.73kg
1930,6,2년령(추정),40864,1,22-3-106.jpg,202207/20220712045230999.jpg,금평1길 28 인근,1,3,흑백색,1645,목줄착용 & 전신진드기중감염 & 유선늘어짐 & 홍역음성(4/18) & 파보음성(4/18) & 코로나음성(4/18) & 심장사상충양성(4/18) & 파보음성(6/8) & 코로나음성(6/8) & 설사(9/22) & 설사호전(9/23),2023-01-14,2022-04-18,22-3-106,2022-04-17,믹스,7.8kg
1931,7,4년령(추정),40863,1,22-5-067.jpg,202204/20220418100336225.jpg,덕암동 10-4번지 주변,1,5,백색,46,칩존재,2022-04-18,2022-04-18,22-5-067,2022-04-16,스피츠,6kg(추정)
1932,7,5년령(추정),40862,1,22-3-105.jpg,202204/20220417053454701.jpg,내동초 인근,1,3,흑황색,89,칩존재 & 현장반환,2022-04-18,2022-04-17,22-3-105,2022-04-16,진도,16kg(추정)
1933,4,2년령(추정),40861,2,22-3-104.jpg,202204/20220418050707108.jpg,관저동 롯데시네마 인근,2,3,회백색,1427,중성수 & 심잡음 & 파보음성(4/18),2022-04-30,2022-04-17,22-3-104,2022-04-16,스코티쉬스트레이트,4.77kg
1934,7,1년령(추정),40860,1,22-1-080.jpg,202204/20220417033108718.jpg,용전초 인근,2,1,황백색,92,홍역음성(4/17) & 파보음성(4/17) & 코로나음성(4/17),2022-04-19,2022-04-17,22-1-080,2022-04-16,믹스,12.5kg
1935,7,2년령(추정),40859,1,22-3-103.jpg,202204/20220417104704624.jpg,둔산동 보라@ 인근,2,3,황백색,107,칩존재 & 현장반환,2022-04-18,2022-04-17,22-3-103,2022-04-15,웰시코기,10kg(추정)
1936,4,5년령(추정),40858,1,22-3-102.jpg,202204/20220417033033278.jpg,도마동 참동물병원 인근,2,3,흑백색,818,중성화 수 & 치석 & 양측 상악 견유치 잔존 & 양측 외이도 발적 및 지저분 & 양안 충혈 & 양측 슬개골 탈구 & 홍역음성(4/17) & 파보음성(4/17) & 코로나음성(4/17),2022-05-06,2022-04-17,22-3-102,2022-04-15,치와와,3.5kg
1937,4,5주령(추정),40857,2,22-5-066.jpg,202205/20220520043744550.jpg,비래동 116-11 해피마트 주변,1,5,황백색,1875,모두유치 & 양안 화농성눈곱 & 결막충혈 및 부종 & 화농성콧물 & 파보음성(4/16),2022-05-28,2022-04-16,22-5-066,2022-04-15,코리안숏헤어,0.32kg
1938,4,3년령(추정),40856,1,22-5-065.jpg,202204/20220416030819146.jpg,오정동 대덕등기소 주변,1,5,흑백색,525,부정교합(언더) & 홍역음성(4/16) & 파보음성(4/16) & 코로나음성(4/16) & 회충증(5/28),2022-05-28,2022-04-16,22-5-065,2022-04-15,믹스,3.76kg
1939,7,5년령(추정),40855,1,22-4-086.jpg,202204/20220415053559722.jpg,하기동 544번지 주변,2,4,백색,344,칩존재,2022-04-18,2022-04-15,22-4-086,2022-04-15,말티즈,3kg(추정)
1940,5,4년령(추정),40854,2,22-1-079.jpg,202204/20220415033318553.jpg,대전대 남문인근,2,1,황백색,244,교통사고 & 외부병원진료 & 좌측상악송곳니부러짐 & 아래턱피부벗겨짐 & 피하출혈 & 후지파행 & 좌측골반골절 & 좌측무릎뼈주변골종양의심 & 항문고환주변 피하출혈 & 파보음성(4/15),2022-04-19,2022-04-15,22-1-079,2022-04-14,코리안숏헤어,5.2kg
1941,7,5년령(추정),40853,1,22-1-078.jpg,202204/20220415022930798.jpg,우송고등학교 인근,2,1,황백색,117,현장반환,2022-04-19,2022-04-15,22-1-078,2022-04-14,웰시코기,10kg(추정)
1942,7,5년령(추정),40852,1,22-2-073.jpg,202204/20220415115108348.jpg,당디로 45 우성@ 110동 주변,2,2,백색,140,칩존재 & 모질상태불량,2022-04-15,2022-04-15,22-2-073,2022-04-14,말티즈,4kg(추정)
1943,5,2년령(추정),40851,2,22-5-064.jpg,202204/20220415113237949.jpg,상서동 신탄진충전소 주변,1,5,삼색,166,교통사고 & 폐사체인계,2022-04-15,2022-04-15,22-5-064,2022-04-15,코리안숏헤어,2kg(추정)
1944,5,3일령(추정),40850,2,22-1-077.jpg,202204/20220414041130376.jpg,가양동 33-19 이근,2,1,회백색,283,박스채발견 & 눈뜨기전 & 탯줄흔적,2022-04-16,2022-04-14,22-1-077,2022-04-14,코리안숏헤어,0.102kg
1945,5,3일령(추정),40849,2,22-1-076.jpg,202204/20220414041003149.jpg,가양동 33-19 인근,1,1,삼색,225,박스채발견 & 눈뜨기전 & 탯줄흔적,2022-04-15,2022-04-14,22-1-076,2022-04-14,코리안숏헤어,0.096kg
1946,7,2개월령(추정),40848,1,22-1-075.jpg,202204/20220414011929203.jpg,가양동 511-4 인근,2,1,백색,201,현장반환,2022-04-15,2022-04-14,22-1-075,2022-04-14,믹스,4kg(추정)
1947,7,12년령(추정),40847,1,22-3-099.jpg,202204/20220414011351560.jpg,변동 51-1 인근,1,3,백색,89,현장반환,2022-04-14,2022-04-14,22-3-099,2022-04-12,말티즈,3.5kg(추정)
1948,7,10년령(추정),40846,1,22-3-098.jpg,202204/20220414011318490.jpg,도산로 290 인근,1,3,백색,113,현장반환,2022-04-14,2022-04-14,22-3-098,2022-04-11,포메라이언,3kg(추정)
1949,6,9년령(추정),40845,1,22-4-085.jpg,202204/20220427050121938.jpg,원내동 cu서대전ic점 주변,2,4,백색,1426,양안안구백탁 & 각막상흔 & 치석심함 & 앞니아랫니한개소실 & 상악견치파절 & 하악앞니심하게마모됨 & 항문주위종양-출혈 & 피부궤양 & 심잡음 & 홍역음성(4/14) & 파보음성(4/14) & 코로나음성(4/14) & 각막상처(5/28) & 화농성눈곱(5/28) & 활력저하(6/1) & 활력양호(6/10),2022-06-24,2022-04-14,22-4-085,2022-04-14,믹스,8.4kg
1950,7,2년령(추정),40844,1,22-5-063.jpg,202204/20220414040505439.jpg,비래동 120-24번지 주변,1,5,백색,198,부정교합(언더) & 좌측하악견유치잔존 & 치석 & 양측슬개골탈구 & 외음부부종 & 둔부 &꼬리기시부위탈모흔적 & 우측외이도왁스양귀지다량 & 홍역음성(4/14) & 파보음성(4/14) & 코로나음성(4/14),2022-04-15,2022-04-14,22-5-063,2022-04-14,포메라이언,3.2kg
1951,4,2개월령(추정),40843,1,22-5-062.jpg,202204/20220414040003793.jpg,송촌동 선비마을2단지 주변,1,5,황백색,1657,목줄착용 & 모두유치 & 복부농피증 & 사지말단부발적 및 탈모흔적 & 전신각질 & 홍역음성(4/14) & 파보음성(4/14) & 코로나음성(4/14),2022-04-26,2022-04-14,22-5-062,2022-04-13,믹스,1.5kg
